"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas do sexo masculino inscritas no Cadastro Único","Quantidade de pessoas do sexo feminino inscritas no Cadastro Único"
"210780","PARNARAMA","MA","12/2024","11097","12747"
"210780","PARNARAMA","MA","07/2024","10971","12587"
"210780","PARNARAMA","MA","01/2024","11094","12720"
"210780","PARNARAMA","MA","03/2024","11108","12710"
"210780","PARNARAMA","MA","06/2024","11203","12791"
"210780","PARNARAMA","MA","05/2025","11003","12642"
"210780","PARNARAMA","MA","09/2025","10911","12591"
"210780","PARNARAMA","MA","12/2025","10928","12699"
"210780","PARNARAMA","MA","10/2025","10925","12650"
"210780","PARNARAMA","MA","11/2025","10937","12678"
"210780","PARNARAMA","MA","06/2025","11025","12691"
"210780","PARNARAMA","MA","07/2025","11017","12669"
"210780","PARNARAMA","MA","02/2025","10938","12543"
"210780","PARNARAMA","MA","01/2025","10987","12588"
"210780","PARNARAMA","MA","08/2025","10895","12564"
"210780","PARNARAMA","MA","03/2025","10946","12546"
"210790","PASSAGEM FRANCA","MA","03/2025","6465","7523"
"210790","PASSAGEM FRANCA","MA","08/2012","6043","7348"
"210790","PASSAGEM FRANCA","MA","09/2012","6074","7385"
"210790","PASSAGEM FRANCA","MA","10/2012","6142","7498"
"210790","PASSAGEM FRANCA","MA","11/2012","6163","7541"
"210790","PASSAGEM FRANCA","MA","12/2012","6159","7576"
"210790","PASSAGEM FRANCA","MA","11/2013","6606","7816"
"210790","PASSAGEM FRANCA","MA","10/2013","6561","7796"
"210790","PASSAGEM FRANCA","MA","12/2013","6618","7823"
"210790","PASSAGEM FRANCA","MA","08/2013","6496","7767"
"210790","PASSAGEM FRANCA","MA","09/2013","6534","7785"
"210790","PASSAGEM FRANCA","MA","07/2013","6350","7727"
"210790","PASSAGEM FRANCA","MA","06/2013","6312","7706"
"210790","PASSAGEM FRANCA","MA","05/2013","6271","7658"
"210790","PASSAGEM FRANCA","MA","04/2013","6249","7654"
"210790","PASSAGEM FRANCA","MA","03/2013","6203","7641"
"210790","PASSAGEM FRANCA","MA","02/2013","6169","7615"
"210790","PASSAGEM FRANCA","MA","01/2013","6161","7579"
"210790","PASSAGEM FRANCA","MA","11/2014","6858","7885"
"210790","PASSAGEM FRANCA","MA","10/2014","6813","7858"
"210790","PASSAGEM FRANCA","MA","12/2014","6883","7894"
"210790","PASSAGEM FRANCA","MA","09/2014","6745","7850"
"210790","PASSAGEM FRANCA","MA","08/2014","6739","7869"
"210790","PASSAGEM FRANCA","MA","07/2014","6719","7870"
"210790","PASSAGEM FRANCA","MA","02/2014","6642","7834"
"210790","PASSAGEM FRANCA","MA","03/2014","6737","7900"
"210790","PASSAGEM FRANCA","MA","06/2014","6714","7868"
"210790","PASSAGEM FRANCA","MA","05/2014","6732","7904"
"210790","PASSAGEM FRANCA","MA","04/2014","6741","7909"
"210790","PASSAGEM FRANCA","MA","01/2014","6629","7825"
"210790","PASSAGEM FRANCA","MA","11/2015","6779","7747"
"210790","PASSAGEM FRANCA","MA","02/2015","6793","7784"
"210790","PASSAGEM FRANCA","MA","07/2015","6755","7722"
"210790","PASSAGEM FRANCA","MA","09/2015","6782","7754"
"210790","PASSAGEM FRANCA","MA","10/2015","6792","7756"
"210790","PASSAGEM FRANCA","MA","03/2015","6868","7850"
"210790","PASSAGEM FRANCA","MA","04/2015","6883","7881"
"210790","PASSAGEM FRANCA","MA","05/2015","6913","7910"
"210790","PASSAGEM FRANCA","MA","06/2015","6943","7922"
"210790","PASSAGEM FRANCA","MA","01/2015","6775","7767"
"210790","PASSAGEM FRANCA","MA","12/2015","6820","7795"
"210790","PASSAGEM FRANCA","MA","08/2015","6772","7743"
"210790","PASSAGEM FRANCA","MA","07/2016","6817","7854"
"210790","PASSAGEM FRANCA","MA","08/2016","6810","7852"
"210790","PASSAGEM FRANCA","MA","11/2016","6779","7878"
"210790","PASSAGEM FRANCA","MA","03/2016","6792","7778"
"210790","PASSAGEM FRANCA","MA","12/2016","6571","7694"
"210790","PASSAGEM FRANCA","MA","01/2016","6758","7742"
"210790","PASSAGEM FRANCA","MA","09/2016","6816","7856"
"210790","PASSAGEM FRANCA","MA","04/2016","6807","7791"
"210790","PASSAGEM FRANCA","MA","05/2016","6821","7796"
"210790","PASSAGEM FRANCA","MA","06/2016","6834","7815"
"210790","PASSAGEM FRANCA","MA","10/2016","6795","7874"
"210790","PASSAGEM FRANCA","MA","02/2016","6774","7758"
"210790","PASSAGEM FRANCA","MA","08/2017","7045","8026"
"210790","PASSAGEM FRANCA","MA","09/2017","6791","7698"
"210790","PASSAGEM FRANCA","MA","02/2017","6760","7833"
"210790","PASSAGEM FRANCA","MA","03/2017","7020","8013"
"210790","PASSAGEM FRANCA","MA","01/2017","6587","7699"
"210790","PASSAGEM FRANCA","MA","04/2017","7007","8013"
"210790","PASSAGEM FRANCA","MA","10/2017","7020","7775"
"210790","PASSAGEM FRANCA","MA","05/2017","7007","8017"
"210790","PASSAGEM FRANCA","MA","06/2017","7011","8027"
"210790","PASSAGEM FRANCA","MA","12/2017","6991","7814"
"210790","PASSAGEM FRANCA","MA","07/2017","7039","8029"
"210790","PASSAGEM FRANCA","MA","11/2017","7027","7811"
"210790","PASSAGEM FRANCA","MA","03/2018","6884","7700"
"210790","PASSAGEM FRANCA","MA","07/2018","6972","7771"
"210790","PASSAGEM FRANCA","MA","11/2018","6884","7681"
"210790","PASSAGEM FRANCA","MA","12/2018","6517","7327"
"210790","PASSAGEM FRANCA","MA","01/2018","7019","7831"
"210790","PASSAGEM FRANCA","MA","04/2018","6911","7710"
"210790","PASSAGEM FRANCA","MA","08/2018","6816","7585"
"210790","PASSAGEM FRANCA","MA","02/2018","7039","7864"
"210790","PASSAGEM FRANCA","MA","05/2018","6940","7733"
"210790","PASSAGEM FRANCA","MA","06/2018","6952","7746"
"210790","PASSAGEM FRANCA","MA","09/2018","6802","7573"
"210790","PASSAGEM FRANCA","MA","10/2018","6841","7622"
"210790","PASSAGEM FRANCA","MA","05/2019","6560","7338"
"210790","PASSAGEM FRANCA","MA","09/2019","6459","7143"
"210790","PASSAGEM FRANCA","MA","01/2019","6550","7351"
"210790","PASSAGEM FRANCA","MA","10/2019","6501","7184"
"210790","PASSAGEM FRANCA","MA","11/2019","6524","7211"
"210790","PASSAGEM FRANCA","MA","06/2019","6562","7340"
"210790","PASSAGEM FRANCA","MA","02/2019","6589","7402"
"210790","PASSAGEM FRANCA","MA","12/2019","6531","7232"
"210790","PASSAGEM FRANCA","MA","03/2019","6608","7428"
"210790","PASSAGEM FRANCA","MA","04/2019","6539","7311"
"210790","PASSAGEM FRANCA","MA","07/2019","6577","7350"
"210790","PASSAGEM FRANCA","MA","08/2019","6629","7358"
"210790","PASSAGEM FRANCA","MA","05/2020","6322","6984"
"210790","PASSAGEM FRANCA","MA","09/2020","6330","6993"
"210790","PASSAGEM FRANCA","MA","10/2020","6319","6992"
"210790","PASSAGEM FRANCA","MA","12/2020","6255","6901"
"210790","PASSAGEM FRANCA","MA","02/2020","6275","6948"
"210790","PASSAGEM FRANCA","MA","03/2020","6320","6987"
"210790","PASSAGEM FRANCA","MA","06/2020","6325","6992"
"210790","PASSAGEM FRANCA","MA","01/2020","6540","7254"
"210790","PASSAGEM FRANCA","MA","11/2020","6239","6882"
"210790","PASSAGEM FRANCA","MA","04/2020","6325","6991"
"210790","PASSAGEM FRANCA","MA","07/2020","6329","6988"
"210790","PASSAGEM FRANCA","MA","08/2020","6330","6994"
"210790","PASSAGEM FRANCA","MA","06/2021","6421","7105"
"210790","PASSAGEM FRANCA","MA","07/2021","6437","7142"
"210790","PASSAGEM FRANCA","MA","10/2021","6399","7190"
"210790","PASSAGEM FRANCA","MA","08/2021","6433","7149"
"210790","PASSAGEM FRANCA","MA","11/2021","6429","7254"
"210790","PASSAGEM FRANCA","MA","12/2021","6461","7290"
"210790","PASSAGEM FRANCA","MA","01/2021","6295","6925"
"210790","PASSAGEM FRANCA","MA","03/2021","6374","7027"
"210790","PASSAGEM FRANCA","MA","04/2021","6393","7067"
"210790","PASSAGEM FRANCA","MA","02/2021","6339","6977"
"210790","PASSAGEM FRANCA","MA","05/2021","6407","7082"
"210790","PASSAGEM FRANCA","MA","09/2021","6437","7158"
"210790","PASSAGEM FRANCA","MA","07/2022","6691","7426"
"210790","PASSAGEM FRANCA","MA","03/2022","6621","7382"
"210790","PASSAGEM FRANCA","MA","08/2022","6684","7421"
"210790","PASSAGEM FRANCA","MA","11/2022","6671","7389"
"210790","PASSAGEM FRANCA","MA","12/2022","6684","7417"
"210790","PASSAGEM FRANCA","MA","01/2022","6484","7304"
"210790","PASSAGEM FRANCA","MA","02/2022","6591","7360"
"210790","PASSAGEM FRANCA","MA","09/2022","6687","7416"
"210790","PASSAGEM FRANCA","MA","04/2022","6633","7380"
"210790","PASSAGEM FRANCA","MA","10/2022","6683","7382"
"210790","PASSAGEM FRANCA","MA","05/2022","6645","7388"
"210790","PASSAGEM FRANCA","MA","06/2022","6663","7393"
"210790","PASSAGEM FRANCA","MA","02/2023","6701","7427"
"210790","PASSAGEM FRANCA","MA","07/2023","6716","7453"
"210790","PASSAGEM FRANCA","MA","03/2023","6720","7431"
"210790","PASSAGEM FRANCA","MA","04/2023","6667","7374"
"210790","PASSAGEM FRANCA","MA","01/2023","6689","7417"
"210790","PASSAGEM FRANCA","MA","06/2023","6716","7427"
"210790","PASSAGEM FRANCA","MA","05/2023","6701","7404"
"210790","PASSAGEM FRANCA","MA","08/2023","6705","7476"
"210790","PASSAGEM FRANCA","MA","09/2023","6698","7506"
"210790","PASSAGEM FRANCA","MA","10/2023","6697","7498"
"210790","PASSAGEM FRANCA","MA","11/2023","6667","7487"
"210790","PASSAGEM FRANCA","MA","12/2023","6674","7505"
"210790","PASSAGEM FRANCA","MA","02/2024","6556","7440"
"210790","PASSAGEM FRANCA","MA","03/2024","6564","7432"
"210790","PASSAGEM FRANCA","MA","01/2024","6570","7430"
"210790","PASSAGEM FRANCA","MA","06/2024","6573","7527"
"210790","PASSAGEM FRANCA","MA","09/2024","6501","7511"
"210790","PASSAGEM FRANCA","MA","10/2024","6521","7537"
"210790","PASSAGEM FRANCA","MA","11/2024","6533","7552"
"210790","PASSAGEM FRANCA","MA","12/2024","6545","7572"
"210790","PASSAGEM FRANCA","MA","07/2024","6516","7496"
"210790","PASSAGEM FRANCA","MA","04/2024","6546","7457"
"210790","PASSAGEM FRANCA","MA","05/2024","6556","7498"
"210790","PASSAGEM FRANCA","MA","08/2024","6506","7506"
"210790","PASSAGEM FRANCA","MA","05/2025","6498","7626"
"210790","PASSAGEM FRANCA","MA","09/2025","6472","7632"
"210790","PASSAGEM FRANCA","MA","12/2025","6450","7637"
"210790","PASSAGEM FRANCA","MA","10/2025","6460","7628"
"210790","PASSAGEM FRANCA","MA","11/2025","6473","7645"
"210790","PASSAGEM FRANCA","MA","06/2025","6497","7641"
"210790","PASSAGEM FRANCA","MA","07/2025","6497","7655"
"210790","PASSAGEM FRANCA","MA","02/2025","6465","7500"
"210790","PASSAGEM FRANCA","MA","01/2025","6502","7522"
"210790","PASSAGEM FRANCA","MA","08/2025","6473","7647"
"210800","PASTOS BONS","MA","06/2024","5921","7693"
"210800","PASTOS BONS","MA","08/2012","6736","7410"
"210800","PASTOS BONS","MA","09/2012","6731","7472"
"210800","PASTOS BONS","MA","10/2012","6723","7499"
"210800","PASTOS BONS","MA","11/2012","6721","7536"
"210800","PASTOS BONS","MA","12/2012","6714","7569"
"210800","PASTOS BONS","MA","11/2013","6523","7770"
"210800","PASTOS BONS","MA","10/2013","6532","7754"
"210800","PASTOS BONS","MA","12/2013","6405","7753"
"210800","PASTOS BONS","MA","08/2013","6589","7727"
"210800","PASTOS BONS","MA","09/2013","6550","7728"
"210800","PASTOS BONS","MA","07/2013","6635","7711"
"210800","PASTOS BONS","MA","06/2013","6621","7665"
"210800","PASTOS BONS","MA","05/2013","6612","7626"
"210800","PASTOS BONS","MA","04/2013","6634","7606"
"210800","PASTOS BONS","MA","03/2013","6695","7567"
"210800","PASTOS BONS","MA","02/2013","6715","7591"
"210800","PASTOS BONS","MA","01/2013","6721","7594"
"210800","PASTOS BONS","MA","11/2014","6614","8036"
"210800","PASTOS BONS","MA","10/2014","6598","8034"
"210800","PASTOS BONS","MA","12/2014","6629","8044"
"210800","PASTOS BONS","MA","09/2014","6568","8013"
"210800","PASTOS BONS","MA","08/2014","6551","7975"
"210800","PASTOS BONS","MA","07/2014","6521","7938"
"210800","PASTOS BONS","MA","02/2014","6452","7806"
"210800","PASTOS BONS","MA","03/2014","6452","7807"
"210800","PASTOS BONS","MA","06/2014","6507","7920"
"210800","PASTOS BONS","MA","05/2014","6478","7870"
"210800","PASTOS BONS","MA","04/2014","6471","7836"
"210800","PASTOS BONS","MA","01/2014","6429","7789"
"210800","PASTOS BONS","MA","02/2015","6191","7558"
"210800","PASTOS BONS","MA","07/2015","5988","7478"
"210800","PASTOS BONS","MA","08/2015","5987","7480"
"210800","PASTOS BONS","MA","09/2015","5992","7483"
"210800","PASTOS BONS","MA","03/2015","6204","7574"
"210800","PASTOS BONS","MA","11/2015","5981","7514"
"210800","PASTOS BONS","MA","04/2015","6214","7583"
"210800","PASTOS BONS","MA","10/2015","5980","7486"
"210800","PASTOS BONS","MA","05/2015","6230","7610"
"210800","PASTOS BONS","MA","01/2015","6168","7527"
"210800","PASTOS BONS","MA","12/2015","5979","7528"
"210800","PASTOS BONS","MA","06/2015","6159","7588"
"210800","PASTOS BONS","MA","11/2016","5928","7687"
"210800","PASTOS BONS","MA","03/2016","5942","7551"
"210800","PASTOS BONS","MA","12/2016","5747","7521"
"210800","PASTOS BONS","MA","01/2016","5905","7485"
"210800","PASTOS BONS","MA","09/2016","5947","7678"
"210800","PASTOS BONS","MA","06/2016","5946","7623"
"210800","PASTOS BONS","MA","04/2016","5958","7583"
"210800","PASTOS BONS","MA","07/2016","5944","7638"
"210800","PASTOS BONS","MA","05/2016","5984","7607"
"210800","PASTOS BONS","MA","10/2016","5939","7687"
"210800","PASTOS BONS","MA","08/2016","5939","7658"
"210800","PASTOS BONS","MA","02/2016","5917","7520"
"210800","PASTOS BONS","MA","04/2017","5774","7561"
"210800","PASTOS BONS","MA","08/2017","5841","7722"
"210800","PASTOS BONS","MA","01/2017","5742","7517"
"210800","PASTOS BONS","MA","03/2017","5746","7538"
"210800","PASTOS BONS","MA","09/2017","5595","7477"
"210800","PASTOS BONS","MA","05/2017","5834","7678"
"210800","PASTOS BONS","MA","02/2017","5739","7516"
"210800","PASTOS BONS","MA","10/2017","5624","7512"
"210800","PASTOS BONS","MA","06/2017","5825","7697"
"210800","PASTOS BONS","MA","07/2017","5834","7718"
"210800","PASTOS BONS","MA","11/2017","5671","7569"
"210800","PASTOS BONS","MA","12/2017","5725","7614"
"210800","PASTOS BONS","MA","07/2018","5847","7741"
"210800","PASTOS BONS","MA","11/2018","5743","7673"
"210800","PASTOS BONS","MA","01/2018","5769","7649"
"210800","PASTOS BONS","MA","04/2018","5717","7625"
"210800","PASTOS BONS","MA","03/2018","5696","7609"
"210800","PASTOS BONS","MA","08/2018","5702","7591"
"210800","PASTOS BONS","MA","02/2018","5808","7695"
"210800","PASTOS BONS","MA","12/2018","5639","7538"
"210800","PASTOS BONS","MA","05/2018","5818","7701"
"210800","PASTOS BONS","MA","06/2018","5828","7717"
"210800","PASTOS BONS","MA","09/2018","5727","7626"
"210800","PASTOS BONS","MA","10/2018","5742","7658"
"210800","PASTOS BONS","MA","05/2019","5694","7600"
"210800","PASTOS BONS","MA","09/2019","5537","7426"
"210800","PASTOS BONS","MA","01/2019","5688","7586"
"210800","PASTOS BONS","MA","10/2019","5551","7446"
"210800","PASTOS BONS","MA","11/2019","5575","7470"
"210800","PASTOS BONS","MA","06/2019","5711","7622"
"210800","PASTOS BONS","MA","02/2019","5709","7613"
"210800","PASTOS BONS","MA","12/2019","5594","7495"
"210800","PASTOS BONS","MA","03/2019","5733","7656"
"210800","PASTOS BONS","MA","04/2019","5672","7573"
"210800","PASTOS BONS","MA","07/2019","5710","7627"
"210800","PASTOS BONS","MA","08/2019","5715","7633"
"210800","PASTOS BONS","MA","05/2020","5543","7400"
"210800","PASTOS BONS","MA","09/2020","5572","7447"
"210800","PASTOS BONS","MA","10/2020","5582","7459"
"210800","PASTOS BONS","MA","12/2020","5472","7355"
"210800","PASTOS BONS","MA","02/2020","5519","7369"
"210800","PASTOS BONS","MA","03/2020","5544","7400"
"210800","PASTOS BONS","MA","06/2020","5546","7408"
"210800","PASTOS BONS","MA","01/2020","5613","7513"
"210800","PASTOS BONS","MA","11/2020","5463","7335"
"210800","PASTOS BONS","MA","04/2020","5535","7392"
"210800","PASTOS BONS","MA","07/2020","5553","7426"
"210800","PASTOS BONS","MA","08/2020","5564","7441"
"210800","PASTOS BONS","MA","06/2021","5558","7476"
"210800","PASTOS BONS","MA","07/2021","5572","7481"
"210800","PASTOS BONS","MA","10/2021","5627","7540"
"210800","PASTOS BONS","MA","08/2021","5592","7499"
"210800","PASTOS BONS","MA","12/2021","5665","7573"
"210800","PASTOS BONS","MA","01/2021","5482","7354"
"210800","PASTOS BONS","MA","03/2021","5504","7422"
"210800","PASTOS BONS","MA","04/2021","5532","7441"
"210800","PASTOS BONS","MA","05/2021","5546","7453"
"210800","PASTOS BONS","MA","02/2021","5501","7399"
"210800","PASTOS BONS","MA","11/2021","5650","7554"
"210800","PASTOS BONS","MA","09/2021","5601","7510"
"210800","PASTOS BONS","MA","03/2022","5738","7622"
"210800","PASTOS BONS","MA","11/2022","5966","7703"
"210800","PASTOS BONS","MA","12/2022","5982","7720"
"210800","PASTOS BONS","MA","01/2022","5663","7582"
"210800","PASTOS BONS","MA","02/2022","5712","7603"
"210800","PASTOS BONS","MA","09/2022","5917","7699"
"210800","PASTOS BONS","MA","04/2022","5782","7642"
"210800","PASTOS BONS","MA","07/2022","5810","7648"
"210800","PASTOS BONS","MA","08/2022","5845","7667"
"210800","PASTOS BONS","MA","10/2022","5981","7706"
"210800","PASTOS BONS","MA","05/2022","5779","7644"
"210800","PASTOS BONS","MA","06/2022","5787","7649"
"210800","PASTOS BONS","MA","04/2023","5961","7631"
"210800","PASTOS BONS","MA","01/2023","5981","7718"
"210800","PASTOS BONS","MA","05/2023","5974","7666"
"210800","PASTOS BONS","MA","08/2023","6048","7732"
"210800","PASTOS BONS","MA","03/2023","6016","7740"
"210800","PASTOS BONS","MA","09/2023","6060","7743"
"210800","PASTOS BONS","MA","10/2023","6065","7742"
"210800","PASTOS BONS","MA","02/2023","5969","7701"
"210800","PASTOS BONS","MA","12/2023","6080","7765"
"210800","PASTOS BONS","MA","06/2023","6006","7680"
"210800","PASTOS BONS","MA","07/2023","6033","7704"
"210800","PASTOS BONS","MA","11/2023","6072","7751"
"210800","PASTOS BONS","MA","03/2024","5953","7697"
"210800","PASTOS BONS","MA","01/2024","5949","7700"
"210800","PASTOS BONS","MA","08/2024","5787","7556"
"210800","PASTOS BONS","MA","09/2024","5747","7505"
"210800","PASTOS BONS","MA","05/2024","5931","7694"
"210800","PASTOS BONS","MA","10/2024","5762","7516"
"210800","PASTOS BONS","MA","11/2024","5754","7526"
"210800","PASTOS BONS","MA","12/2024","5771","7531"
"210800","PASTOS BONS","MA","07/2024","5782","7536"
"210800","PASTOS BONS","MA","02/2024","5930","7705"
"210800","PASTOS BONS","MA","04/2024","5939","7689"
"210800","PASTOS BONS","MA","05/2025","5673","7452"
"210800","PASTOS BONS","MA","09/2025","5690","7452"
"210800","PASTOS BONS","MA","12/2025","5715","7465"
"210800","PASTOS BONS","MA","10/2025","5723","7467"
"210800","PASTOS BONS","MA","06/2025","5712","7474"
"210800","PASTOS BONS","MA","11/2025","5729","7466"
"210800","PASTOS BONS","MA","07/2025","5718","7467"
"210800","PASTOS BONS","MA","02/2025","5680","7436"
"210800","PASTOS BONS","MA","01/2025","5668","7424"
"210800","PASTOS BONS","MA","08/2025","5674","7431"
"210800","PASTOS BONS","MA","03/2025","5679","7444"
"210805","PAULINO NEVES","MA","08/2025","7400","8124"
"210805","PAULINO NEVES","MA","08/2012","7737","7392"
"210805","PAULINO NEVES","MA","09/2012","7788","7447"
"210805","PAULINO NEVES","MA","10/2012","7819","7479"
"210805","PAULINO NEVES","MA","11/2012","7855","7527"
"210805","PAULINO NEVES","MA","12/2012","7913","7588"
"210805","PAULINO NEVES","MA","11/2013","8005","7743"
"210805","PAULINO NEVES","MA","10/2013","7989","7735"
"210805","PAULINO NEVES","MA","12/2013","8009","7751"
"210805","PAULINO NEVES","MA","08/2013","8047","7724"
"210805","PAULINO NEVES","MA","09/2013","8006","7730"
"210805","PAULINO NEVES","MA","07/2013","8102","7741"
"210805","PAULINO NEVES","MA","06/2013","8093","7718"
"210805","PAULINO NEVES","MA","05/2013","8065","7702"
"210805","PAULINO NEVES","MA","04/2013","8054","7693"
"210805","PAULINO NEVES","MA","03/2013","8005","7647"
"210805","PAULINO NEVES","MA","02/2013","8000","7644"
"210805","PAULINO NEVES","MA","01/2013","7940","7600"
"210805","PAULINO NEVES","MA","11/2014","8174","7867"
"210805","PAULINO NEVES","MA","10/2014","8153","7857"
"210805","PAULINO NEVES","MA","12/2014","8187","7879"
"210805","PAULINO NEVES","MA","09/2014","8119","7833"
"210805","PAULINO NEVES","MA","08/2014","8111","7824"
"210805","PAULINO NEVES","MA","07/2014","8084","7789"
"210805","PAULINO NEVES","MA","02/2014","8037","7768"
"210805","PAULINO NEVES","MA","03/2014","8065","7781"
"210805","PAULINO NEVES","MA","06/2014","8070","7783"
"210805","PAULINO NEVES","MA","05/2014","8079","7785"
"210805","PAULINO NEVES","MA","04/2014","8073","7784"
"210805","PAULINO NEVES","MA","01/2014","8016","7759"
"210805","PAULINO NEVES","MA","07/2015","7794","7595"
"210805","PAULINO NEVES","MA","08/2015","7774","7604"
"210805","PAULINO NEVES","MA","09/2015","7757","7606"
"210805","PAULINO NEVES","MA","10/2015","7752","7617"
"210805","PAULINO NEVES","MA","12/2015","7775","7641"
"210805","PAULINO NEVES","MA","03/2015","7874","7609"
"210805","PAULINO NEVES","MA","02/2015","7878","7594"
"210805","PAULINO NEVES","MA","01/2015","7864","7576"
"210805","PAULINO NEVES","MA","11/2015","7766","7628"
"210805","PAULINO NEVES","MA","04/2015","7855","7603"
"210805","PAULINO NEVES","MA","05/2015","7896","7637"
"210805","PAULINO NEVES","MA","06/2015","7878","7658"
"210805","PAULINO NEVES","MA","11/2016","7803","7774"
"210805","PAULINO NEVES","MA","02/2016","7797","7671"
"210805","PAULINO NEVES","MA","08/2016","7906","7800"
"210805","PAULINO NEVES","MA","10/2016","7858","7798"
"210805","PAULINO NEVES","MA","03/2016","7811","7689"
"210805","PAULINO NEVES","MA","12/2016","7632","7620"
"210805","PAULINO NEVES","MA","01/2016","7749","7628"
"210805","PAULINO NEVES","MA","09/2016","7882","7797"
"210805","PAULINO NEVES","MA","04/2016","7870","7744"
"210805","PAULINO NEVES","MA","06/2016","7917","7784"
"210805","PAULINO NEVES","MA","07/2016","7922","7785"
"210805","PAULINO NEVES","MA","05/2016","7903","7749"
"210805","PAULINO NEVES","MA","08/2017","7682","7715"
"210805","PAULINO NEVES","MA","09/2017","7297","7395"
"210805","PAULINO NEVES","MA","01/2017","7635","7626"
"210805","PAULINO NEVES","MA","05/2017","7651","7627"
"210805","PAULINO NEVES","MA","04/2017","7680","7673"
"210805","PAULINO NEVES","MA","10/2017","7350","7442"
"210805","PAULINO NEVES","MA","07/2017","7633","7666"
"210805","PAULINO NEVES","MA","02/2017","7692","7676"
"210805","PAULINO NEVES","MA","03/2017","7730","7700"
"210805","PAULINO NEVES","MA","06/2017","7619","7632"
"210805","PAULINO NEVES","MA","11/2017","7379","7476"
"210805","PAULINO NEVES","MA","12/2017","7411","7514"
"210805","PAULINO NEVES","MA","07/2018","7322","7514"
"210805","PAULINO NEVES","MA","11/2018","7174","7404"
"210805","PAULINO NEVES","MA","01/2018","7427","7531"
"210805","PAULINO NEVES","MA","04/2018","7246","7391"
"210805","PAULINO NEVES","MA","03/2018","7237","7380"
"210805","PAULINO NEVES","MA","08/2018","7128","7359"
"210805","PAULINO NEVES","MA","02/2018","7470","7561"
"210805","PAULINO NEVES","MA","12/2018","7082","7317"
"210805","PAULINO NEVES","MA","05/2018","7302","7471"
"210805","PAULINO NEVES","MA","06/2018","7329","7490"
"210805","PAULINO NEVES","MA","09/2018","7124","7361"
"210805","PAULINO NEVES","MA","10/2018","7167","7396"
"210805","PAULINO NEVES","MA","09/2019","7021","7260"
"210805","PAULINO NEVES","MA","01/2019","7136","7367"
"210805","PAULINO NEVES","MA","10/2019","7049","7307"
"210805","PAULINO NEVES","MA","06/2019","7124","7324"
"210805","PAULINO NEVES","MA","02/2019","7174","7400"
"210805","PAULINO NEVES","MA","05/2019","7097","7320"
"210805","PAULINO NEVES","MA","12/2019","7121","7359"
"210805","PAULINO NEVES","MA","04/2019","7084","7320"
"210805","PAULINO NEVES","MA","11/2019","7078","7336"
"210805","PAULINO NEVES","MA","07/2019","7130","7325"
"210805","PAULINO NEVES","MA","03/2019","7184","7413"
"210805","PAULINO NEVES","MA","08/2019","7160","7366"
"210805","PAULINO NEVES","MA","05/2020","6992","7276"
"210805","PAULINO NEVES","MA","10/2020","6950","7255"
"210805","PAULINO NEVES","MA","12/2020","6905","7217"
"210805","PAULINO NEVES","MA","02/2020","6965","7237"
"210805","PAULINO NEVES","MA","03/2020","7003","7270"
"210805","PAULINO NEVES","MA","06/2020","6989","7266"
"210805","PAULINO NEVES","MA","01/2020","7146","7390"
"210805","PAULINO NEVES","MA","09/2020","6960","7254"
"210805","PAULINO NEVES","MA","11/2020","6893","7206"
"210805","PAULINO NEVES","MA","04/2020","7021","7277"
"210805","PAULINO NEVES","MA","07/2020","6989","7272"
"210805","PAULINO NEVES","MA","08/2020","6984","7265"
"210805","PAULINO NEVES","MA","06/2021","6975","7328"
"210805","PAULINO NEVES","MA","07/2021","6993","7348"
"210805","PAULINO NEVES","MA","10/2021","7026","7362"
"210805","PAULINO NEVES","MA","08/2021","7023","7359"
"210805","PAULINO NEVES","MA","11/2021","7048","7399"
"210805","PAULINO NEVES","MA","12/2021","7099","7453"
"210805","PAULINO NEVES","MA","01/2021","6912","7234"
"210805","PAULINO NEVES","MA","03/2021","6958","7293"
"210805","PAULINO NEVES","MA","04/2021","6966","7303"
"210805","PAULINO NEVES","MA","02/2021","6961","7285"
"210805","PAULINO NEVES","MA","05/2021","6967","7306"
"210805","PAULINO NEVES","MA","09/2021","7015","7358"
"210805","PAULINO NEVES","MA","07/2022","7306","7729"
"210805","PAULINO NEVES","MA","03/2022","7189","7585"
"210805","PAULINO NEVES","MA","06/2022","7286","7713"
"210805","PAULINO NEVES","MA","08/2022","7312","7734"
"210805","PAULINO NEVES","MA","11/2022","7326","7783"
"210805","PAULINO NEVES","MA","12/2022","7403","7830"
"210805","PAULINO NEVES","MA","01/2022","7126","7477"
"210805","PAULINO NEVES","MA","09/2022","7325","7756"
"210805","PAULINO NEVES","MA","02/2022","7186","7558"
"210805","PAULINO NEVES","MA","04/2022","7215","7624"
"210805","PAULINO NEVES","MA","10/2022","7355","7774"
"210805","PAULINO NEVES","MA","05/2022","7235","7655"
"210805","PAULINO NEVES","MA","01/2023","7407","7847"
"210805","PAULINO NEVES","MA","04/2023","7414","7875"
"210805","PAULINO NEVES","MA","05/2023","7424","7889"
"210805","PAULINO NEVES","MA","03/2023","7429","7874"
"210805","PAULINO NEVES","MA","09/2023","7471","7974"
"210805","PAULINO NEVES","MA","11/2023","7501","7995"
"210805","PAULINO NEVES","MA","02/2023","7427","7864"
"210805","PAULINO NEVES","MA","12/2023","7514","8026"
