"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"210730","NOVA IORQUE","MA","05/2017","1208"
"210730","NOVA IORQUE","MA","10/2017","1194"
"210730","NOVA IORQUE","MA","06/2017","1214"
"210730","NOVA IORQUE","MA","07/2017","1226"
"210730","NOVA IORQUE","MA","11/2017","1200"
"210730","NOVA IORQUE","MA","12/2017","1203"
"210730","NOVA IORQUE","MA","07/2018","1224"
"210730","NOVA IORQUE","MA","11/2018","1202"
"210730","NOVA IORQUE","MA","12/2018","1186"
"210730","NOVA IORQUE","MA","01/2018","1216"
"210730","NOVA IORQUE","MA","04/2018","1205"
"210730","NOVA IORQUE","MA","03/2018","1192"
"210730","NOVA IORQUE","MA","08/2018","1178"
"210730","NOVA IORQUE","MA","02/2018","1221"
"210730","NOVA IORQUE","MA","05/2018","1213"
"210730","NOVA IORQUE","MA","06/2018","1219"
"210730","NOVA IORQUE","MA","09/2018","1191"
"210730","NOVA IORQUE","MA","10/2018","1195"
"210730","NOVA IORQUE","MA","05/2019","1201"
"210730","NOVA IORQUE","MA","09/2019","1176"
"210730","NOVA IORQUE","MA","01/2019","1192"
"210730","NOVA IORQUE","MA","03/2025","1643"
"210730","NOVA IORQUE","MA","10/2019","1179"
"210730","NOVA IORQUE","MA","02/2019","1200"
"210730","NOVA IORQUE","MA","11/2019","1187"
"210730","NOVA IORQUE","MA","06/2019","1202"
"210730","NOVA IORQUE","MA","12/2019","1195"
"210730","NOVA IORQUE","MA","07/2019","1207"
"210730","NOVA IORQUE","MA","03/2019","1211"
"210730","NOVA IORQUE","MA","08/2019","1210"
"210730","NOVA IORQUE","MA","04/2019","1198"
"210730","NOVA IORQUE","MA","05/2020","1177"
"210730","NOVA IORQUE","MA","09/2020","1181"
"210730","NOVA IORQUE","MA","10/2020","1181"
"210730","NOVA IORQUE","MA","12/2020","1152"
"210730","NOVA IORQUE","MA","02/2020","1163"
"210730","NOVA IORQUE","MA","03/2020","1165"
"210730","NOVA IORQUE","MA","06/2020","1178"
"210730","NOVA IORQUE","MA","01/2020","1198"
"210730","NOVA IORQUE","MA","11/2020","1149"
"210730","NOVA IORQUE","MA","04/2020","1172"
"210730","NOVA IORQUE","MA","07/2020","1180"
"210730","NOVA IORQUE","MA","08/2020","1181"
"210730","NOVA IORQUE","MA","06/2021","1212"
"210730","NOVA IORQUE","MA","07/2021","1222"
"210730","NOVA IORQUE","MA","10/2021","1251"
"210730","NOVA IORQUE","MA","08/2021","1231"
"210730","NOVA IORQUE","MA","11/2021","1305"
"210730","NOVA IORQUE","MA","12/2021","1318"
"210730","NOVA IORQUE","MA","01/2021","1157"
"210730","NOVA IORQUE","MA","03/2021","1186"
"210730","NOVA IORQUE","MA","04/2021","1203"
"210730","NOVA IORQUE","MA","02/2021","1160"
"210730","NOVA IORQUE","MA","05/2021","1210"
"210730","NOVA IORQUE","MA","09/2021","1242"
"210730","NOVA IORQUE","MA","07/2022","1625"
"210730","NOVA IORQUE","MA","03/2022","1490"
"210730","NOVA IORQUE","MA","08/2022","1649"
"210730","NOVA IORQUE","MA","11/2022","1720"
"210730","NOVA IORQUE","MA","12/2022","1718"
"210730","NOVA IORQUE","MA","01/2022","1356"
"210730","NOVA IORQUE","MA","02/2022","1441"
"210730","NOVA IORQUE","MA","04/2022","1549"
"210730","NOVA IORQUE","MA","09/2022","1662"
"210730","NOVA IORQUE","MA","10/2022","1692"
"210730","NOVA IORQUE","MA","05/2022","1574"
"210730","NOVA IORQUE","MA","06/2022","1602"
"210730","NOVA IORQUE","MA","03/2023","1721"
"210730","NOVA IORQUE","MA","04/2023","1724"
"210730","NOVA IORQUE","MA","01/2023","1715"
"210730","NOVA IORQUE","MA","05/2023","1724"
"210730","NOVA IORQUE","MA","07/2023","1732"
"210730","NOVA IORQUE","MA","08/2023","1741"
"210730","NOVA IORQUE","MA","09/2023","1749"
"210730","NOVA IORQUE","MA","11/2023","1762"
"210730","NOVA IORQUE","MA","12/2023","1765"
"210730","NOVA IORQUE","MA","02/2023","1717"
"210730","NOVA IORQUE","MA","06/2023","1729"
"210730","NOVA IORQUE","MA","10/2023","1751"
"210730","NOVA IORQUE","MA","02/2024","1689"
"210730","NOVA IORQUE","MA","03/2024","1700"
"210730","NOVA IORQUE","MA","01/2024","1697"
"210730","NOVA IORQUE","MA","04/2024","1700"
"210730","NOVA IORQUE","MA","06/2024","1683"
"210730","NOVA IORQUE","MA","08/2024","1650"
"210730","NOVA IORQUE","MA","09/2024","1652"
"210730","NOVA IORQUE","MA","05/2024","1698"
"210730","NOVA IORQUE","MA","10/2024","1655"
"210730","NOVA IORQUE","MA","11/2024","1656"
"210730","NOVA IORQUE","MA","12/2024","1651"
"210730","NOVA IORQUE","MA","07/2024","1649"
"210730","NOVA IORQUE","MA","05/2025","1644"
"210730","NOVA IORQUE","MA","09/2025","1623"
"210730","NOVA IORQUE","MA","12/2025","1612"
"210730","NOVA IORQUE","MA","10/2025","1623"
"210730","NOVA IORQUE","MA","11/2025","1624"
"210730","NOVA IORQUE","MA","06/2025","1640"
"210730","NOVA IORQUE","MA","07/2025","1635"
"210730","NOVA IORQUE","MA","02/2025","1645"
"210730","NOVA IORQUE","MA","01/2025","1635"
"210730","NOVA IORQUE","MA","08/2025","1620"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2025","4793"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2012","3327"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2012","3339"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2012","3386"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2012","3393"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2012","3410"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2013","3605"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2013","3581"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2013","3702"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2013","3585"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2013","3581"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2013","3585"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2013","3582"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2013","3583"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2013","3548"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2013","3464"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2013","3429"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2013","3586"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2014","4029"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2014","3996"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2014","4034"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2014","3986"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2014","3970"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2014","3946"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2014","3760"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2014","3821"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2014","3887"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2014","3874"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2014","3847"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2014","3718"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2015","4118"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2015","4107"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2015","4041"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2015","4107"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2015","4068"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2015","4102"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2015","4134"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2015","4068"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2015","4075"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2015","4091"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2015","4014"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2015","4056"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2016","4181"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2016","4238"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2016","4205"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2016","4116"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2016","4083"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2016","4067"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2016","4201"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2016","4121"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2016","4116"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2016","4154"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2016","4223"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2016","4073"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2017","4172"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2017","4373"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2017","4180"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2017","4245"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2017","4084"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2017","4259"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2017","4082"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2017","4090"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2017","4296"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2017","4343"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2017","4345"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2017","4405"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2018","4423"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2018","4569"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2018","4555"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2018","4564"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2018","4445"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2018","4469"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2018","4532"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2018","4465"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2018","4504"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2018","4560"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2018","4481"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2018","4504"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2019","4596"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2019","4584"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2019","4593"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2019","4630"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2019","4650"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2019","4620"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2019","4627"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2019","4668"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2019","4646"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2019","4577"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2019","4650"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2019","4662"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2020","4625"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2020","4671"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2020","4700"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2020","4639"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2020","4565"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2020","4594"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2020","4628"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2020","4678"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2020","4619"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2020","4596"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2020","4639"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2020","4655"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2021","4768"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2021","4795"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2021","4879"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2021","4830"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2021","4936"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2021","4657"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2021","4716"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2021","4727"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2021","4694"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2021","4870"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2021","4910"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2021","4751"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2022","5219"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2022","5017"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2022","5252"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2022","5341"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2022","5376"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2022","4948"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2022","5010"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2022","5284"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2022","5079"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2022","5320"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2022","5138"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2022","5166"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2023","5419"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2023","5255"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2023","5388"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2023","5274"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2023","5293"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2023","5409"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2023","5312"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2023","5326"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2023","5339"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2023","5360"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2023","5246"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2023","5254"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2024","4873"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2024","4790"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2024","5069"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2024","4804"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2024","4810"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2024","4866"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2024","4841"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2024","5079"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2024","5074"
"210735","NOVA OLINDA DO MARANHÃO","MA","03/2024","5098"
"210735","NOVA OLINDA DO MARANHÃO","MA","04/2024","5101"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2024","5063"
"210735","NOVA OLINDA DO MARANHÃO","MA","09/2025","4783"
"210735","NOVA OLINDA DO MARANHÃO","MA","12/2025","4835"
"210735","NOVA OLINDA DO MARANHÃO","MA","10/2025","4785"
"210735","NOVA OLINDA DO MARANHÃO","MA","05/2025","4834"
"210735","NOVA OLINDA DO MARANHÃO","MA","11/2025","4798"
"210735","NOVA OLINDA DO MARANHÃO","MA","06/2025","4850"
"210735","NOVA OLINDA DO MARANHÃO","MA","07/2025","4839"
"210735","NOVA OLINDA DO MARANHÃO","MA","02/2025","4774"
"210735","NOVA OLINDA DO MARANHÃO","MA","01/2025","4785"
"210735","NOVA OLINDA DO MARANHÃO","MA","08/2025","4800"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2012","4311"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2025","6015"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2025","5913"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2025","6066"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2025","6022"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2025","5996"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2025","5934"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2025","6033"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2025","6027"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2025","5942"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2025","5950"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2025","5915"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2024","6070"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2024","6179"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2024","6128"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2024","6080"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2024","6256"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2024","6060"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2024","6130"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2024","6250"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2024","6302"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2024","6258"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2024","6287"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2024","6234"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2023","6086"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2023","6436"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2023","6397"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2023","6354"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2023","6209"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2023","6342"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2023","6241"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2023","6312"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2023","6230"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2023","6148"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2023","6211"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2023","6093"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2022","5868"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2022","5790"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2022","6042"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2022","5634"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2022","5987"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2022","5585"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2022","5451"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2022","6114"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2022","6103"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2022","5913"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2022","5604"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2022","5885"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2021","5322"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2021","5276"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2021","5306"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2021","5234"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2021","5247"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2021","5233"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2021","5245"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2021","5432"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2021","5408"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2021","5322"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2021","5300"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2021","5289"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2020","5255"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2020","5248"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2020","5240"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2020","5122"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2020","5262"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2020","5245"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2020","5163"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2020","5232"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2020","5195"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2020","5218"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2020","5299"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2020","5238"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2019","5344"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2019","5319"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2019","5177"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2019","5243"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2019","5292"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2019","5197"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2019","5289"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2019","5306"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2012","4291"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2019","5165"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2019","5260"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2019","5166"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2019","5284"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2018","5222"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2018","5133"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2018","5278"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2018","5269"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2018","5200"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2018","5277"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2018","5130"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2018","5222"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2018","5234"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2018","5268"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2018","5309"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2018","5169"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2017","5185"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2017","5007"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2017","4994"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2017","5220"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2017","5167"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2017","5156"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2017","4927"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2017","5114"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2017","4957"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2017","4908"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2017","5052"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2017","5100"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2016","4982"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2016","5004"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2016","4971"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2016","4983"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2016","4947"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2016","4999"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2016","4929"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2016","4888"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2016","4932"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2016","5022"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2016","4997"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2016","4904"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2015","4937"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2015","5002"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2015","5000"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2015","4929"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2015","4935"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2015","4965"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2015","4887"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2015","4946"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2015","4958"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2015","4870"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2015","4939"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2015","4930"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2014","4909"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2014","5109"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2014","5131"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2014","5162"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2014","5040"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2014","4960"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2014","5175"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2014","5240"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2014","5280"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","12/2014","5385"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","10/2014","5313"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","11/2014","5353"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","01/2013","4326"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","02/2013","4326"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","03/2013","4323"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","04/2013","4393"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","05/2013","4458"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","06/2013","4592"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","07/2013","4724"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","09/2013","4807"
"210740","OLHO DÁGUA DAS CUNHÃS","MA","08/2013","4757"
