"Código","Unidade Territorial","UF","Referência","Número de pessoas com deficiência cadastradas no Cadastro Único"
"210667","MILAGRES DO MARANHÃO","MA","10/2020","126"
"210667","MILAGRES DO MARANHÃO","MA","09/2020","125"
"210667","MILAGRES DO MARANHÃO","MA","05/2020","124"
"210667","MILAGRES DO MARANHÃO","MA","04/2019","102"
"210667","MILAGRES DO MARANHÃO","MA","08/2019","109"
"210667","MILAGRES DO MARANHÃO","MA","03/2019","98"
"210667","MILAGRES DO MARANHÃO","MA","07/2019","106"
"210667","MILAGRES DO MARANHÃO","MA","12/2019","123"
"210667","MILAGRES DO MARANHÃO","MA","05/2019","103"
"210667","MILAGRES DO MARANHÃO","MA","02/2019","99"
"210667","MILAGRES DO MARANHÃO","MA","06/2019","103"
"210667","MILAGRES DO MARANHÃO","MA","11/2019","121"
"210667","MILAGRES DO MARANHÃO","MA","10/2019","117"
"210667","MILAGRES DO MARANHÃO","MA","09/2019","112"
"210667","MILAGRES DO MARANHÃO","MA","01/2019","97"
"210667","MILAGRES DO MARANHÃO","MA","10/2018","83"
"210667","MILAGRES DO MARANHÃO","MA","09/2018","80"
"210667","MILAGRES DO MARANHÃO","MA","06/2018","81"
"210667","MILAGRES DO MARANHÃO","MA","05/2018","81"
"210667","MILAGRES DO MARANHÃO","MA","02/2018","79"
"210667","MILAGRES DO MARANHÃO","MA","08/2018","77"
"210667","MILAGRES DO MARANHÃO","MA","04/2018","81"
"210667","MILAGRES DO MARANHÃO","MA","01/2018","78"
"210667","MILAGRES DO MARANHÃO","MA","12/2018","95"
"210667","MILAGRES DO MARANHÃO","MA","11/2018","87"
"210667","MILAGRES DO MARANHÃO","MA","07/2018","81"
"210667","MILAGRES DO MARANHÃO","MA","03/2018","79"
"210667","MILAGRES DO MARANHÃO","MA","12/2017","78"
"210667","MILAGRES DO MARANHÃO","MA","11/2017","75"
"210667","MILAGRES DO MARANHÃO","MA","07/2017","72"
"210667","MILAGRES DO MARANHÃO","MA","03/2017","69"
"210667","MILAGRES DO MARANHÃO","MA","02/2017","70"
"210667","MILAGRES DO MARANHÃO","MA","08/2017","72"
"210667","MILAGRES DO MARANHÃO","MA","05/2017","70"
"210667","MILAGRES DO MARANHÃO","MA","06/2017","72"
"210667","MILAGRES DO MARANHÃO","MA","10/2017","75"
"210667","MILAGRES DO MARANHÃO","MA","01/2017","70"
"210667","MILAGRES DO MARANHÃO","MA","09/2017","73"
"210667","MILAGRES DO MARANHÃO","MA","04/2017","71"
"210667","MILAGRES DO MARANHÃO","MA","03/2016","70"
"210667","MILAGRES DO MARANHÃO","MA","10/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","06/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","05/2016","70"
"210667","MILAGRES DO MARANHÃO","MA","07/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","04/2016","70"
"210667","MILAGRES DO MARANHÃO","MA","09/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","01/2016","68"
"210667","MILAGRES DO MARANHÃO","MA","12/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","08/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","02/2016","68"
"210667","MILAGRES DO MARANHÃO","MA","11/2016","71"
"210667","MILAGRES DO MARANHÃO","MA","07/2015","65"
"210667","MILAGRES DO MARANHÃO","MA","02/2015","56"
"210667","MILAGRES DO MARANHÃO","MA","06/2015","59"
"210667","MILAGRES DO MARANHÃO","MA","09/2015","67"
"210667","MILAGRES DO MARANHÃO","MA","05/2015","56"
"210667","MILAGRES DO MARANHÃO","MA","08/2015","66"
"210667","MILAGRES DO MARANHÃO","MA","11/2015","68"
"210667","MILAGRES DO MARANHÃO","MA","04/2015","56"
"210667","MILAGRES DO MARANHÃO","MA","01/2015","56"
"210667","MILAGRES DO MARANHÃO","MA","10/2015","68"
"210667","MILAGRES DO MARANHÃO","MA","03/2015","56"
"210667","MILAGRES DO MARANHÃO","MA","12/2015","68"
"210667","MILAGRES DO MARANHÃO","MA","01/2014","54"
"210667","MILAGRES DO MARANHÃO","MA","04/2014","55"
"210667","MILAGRES DO MARANHÃO","MA","05/2014","54"
"210667","MILAGRES DO MARANHÃO","MA","06/2014","55"
"210667","MILAGRES DO MARANHÃO","MA","03/2014","54"
"210667","MILAGRES DO MARANHÃO","MA","02/2014","54"
"210667","MILAGRES DO MARANHÃO","MA","07/2014","55"
"210667","MILAGRES DO MARANHÃO","MA","09/2014","56"
"210667","MILAGRES DO MARANHÃO","MA","12/2014","56"
"210667","MILAGRES DO MARANHÃO","MA","10/2014","56"
"210667","MILAGRES DO MARANHÃO","MA","11/2014","56"
"210667","MILAGRES DO MARANHÃO","MA","01/2013","39"
"210667","MILAGRES DO MARANHÃO","MA","02/2013","44"
"210667","MILAGRES DO MARANHÃO","MA","03/2013","45"
"210667","MILAGRES DO MARANHÃO","MA","04/2013","45"
"210667","MILAGRES DO MARANHÃO","MA","05/2013","45"
"210667","MILAGRES DO MARANHÃO","MA","06/2013","45"
"210667","MILAGRES DO MARANHÃO","MA","07/2013","46"
"210667","MILAGRES DO MARANHÃO","MA","09/2013","51"
"210667","MILAGRES DO MARANHÃO","MA","08/2013","47"
"210667","MILAGRES DO MARANHÃO","MA","12/2013","54"
"210667","MILAGRES DO MARANHÃO","MA","10/2013","54"
"210667","MILAGRES DO MARANHÃO","MA","11/2013","54"
"210667","MILAGRES DO MARANHÃO","MA","12/2012","37"
"210667","MILAGRES DO MARANHÃO","MA","11/2012","36"
"210667","MILAGRES DO MARANHÃO","MA","10/2012","34"
"210667","MILAGRES DO MARANHÃO","MA","09/2012","31"
"210667","MILAGRES DO MARANHÃO","MA","08/2012","29"
"210670","MIRADOR","MA","09/2022","406"
"210670","MIRADOR","MA","09/2012","19"
"210670","MIRADOR","MA","10/2012","20"
"210670","MIRADOR","MA","11/2012","24"
"210670","MIRADOR","MA","12/2012","52"
"210670","MIRADOR","MA","11/2013","78"
"210670","MIRADOR","MA","10/2013","74"
"210670","MIRADOR","MA","12/2013","78"
"210670","MIRADOR","MA","08/2013","72"
"210670","MIRADOR","MA","09/2013","73"
"210670","MIRADOR","MA","07/2013","69"
"210670","MIRADOR","MA","06/2013","66"
"210670","MIRADOR","MA","05/2013","63"
"210670","MIRADOR","MA","04/2013","61"
"210670","MIRADOR","MA","03/2013","59"
"210670","MIRADOR","MA","02/2013","59"
"210670","MIRADOR","MA","01/2013","53"
"210670","MIRADOR","MA","11/2014","83"
"210670","MIRADOR","MA","10/2014","84"
"210670","MIRADOR","MA","12/2014","83"
"210670","MIRADOR","MA","09/2014","84"
"210670","MIRADOR","MA","07/2014","84"
"210670","MIRADOR","MA","02/2014","80"
"210670","MIRADOR","MA","03/2014","82"
"210670","MIRADOR","MA","06/2014","84"
"210670","MIRADOR","MA","05/2014","84"
"210670","MIRADOR","MA","04/2014","83"
"210670","MIRADOR","MA","01/2014","80"
"210670","MIRADOR","MA","11/2015","110"
"210670","MIRADOR","MA","02/2015","82"
"210670","MIRADOR","MA","08/2015","100"
"210670","MIRADOR","MA","09/2015","101"
"210670","MIRADOR","MA","03/2015","83"
"210670","MIRADOR","MA","04/2015","83"
"210670","MIRADOR","MA","10/2015","107"
"210670","MIRADOR","MA","05/2015","83"
"210670","MIRADOR","MA","06/2015","86"
"210670","MIRADOR","MA","01/2015","84"
"210670","MIRADOR","MA","12/2015","112"
"210670","MIRADOR","MA","07/2015","99"
"210670","MIRADOR","MA","07/2016","114"
"210670","MIRADOR","MA","11/2016","118"
"210670","MIRADOR","MA","02/2016","112"
"210670","MIRADOR","MA","08/2016","115"
"210670","MIRADOR","MA","03/2016","112"
"210670","MIRADOR","MA","01/2016","112"
"210670","MIRADOR","MA","12/2016","118"
"210670","MIRADOR","MA","09/2016","116"
"210670","MIRADOR","MA","04/2016","112"
"210670","MIRADOR","MA","06/2016","114"
"210670","MIRADOR","MA","10/2016","117"
"210670","MIRADOR","MA","05/2016","113"
"210670","MIRADOR","MA","04/2017","122"
"210670","MIRADOR","MA","09/2017","132"
"210670","MIRADOR","MA","05/2017","127"
"210670","MIRADOR","MA","02/2017","119"
"210670","MIRADOR","MA","01/2017","119"
"210670","MIRADOR","MA","10/2017","134"
"210670","MIRADOR","MA","08/2017","140"
"210670","MIRADOR","MA","12/2017","144"
"210670","MIRADOR","MA","03/2017","122"
"210670","MIRADOR","MA","06/2017","133"
"210670","MIRADOR","MA","07/2017","136"
"210670","MIRADOR","MA","11/2017","139"
"210670","MIRADOR","MA","03/2018","150"
"210670","MIRADOR","MA","07/2018","188"
"210670","MIRADOR","MA","11/2018","243"
"210670","MIRADOR","MA","01/2018","150"
"210670","MIRADOR","MA","04/2018","154"
"210670","MIRADOR","MA","08/2018","185"
"210670","MIRADOR","MA","02/2018","152"
"210670","MIRADOR","MA","12/2018","266"
"210670","MIRADOR","MA","05/2018","166"
"210670","MIRADOR","MA","06/2018","169"
"210670","MIRADOR","MA","09/2018","186"
"210670","MIRADOR","MA","10/2018","196"
"210670","MIRADOR","MA","12/2019","345"
"210670","MIRADOR","MA","05/2019","317"
"210670","MIRADOR","MA","01/2019","295"
"210670","MIRADOR","MA","09/2019","335"
"210670","MIRADOR","MA","10/2019","338"
"210670","MIRADOR","MA","11/2019","342"
"210670","MIRADOR","MA","06/2019","325"
"210670","MIRADOR","MA","02/2019","302"
"210670","MIRADOR","MA","03/2019","309"
"210670","MIRADOR","MA","04/2019","314"
"210670","MIRADOR","MA","07/2019","324"
"210670","MIRADOR","MA","08/2019","334"
"210670","MIRADOR","MA","09/2020","364"
"210670","MIRADOR","MA","10/2020","365"
"210670","MIRADOR","MA","12/2020","357"
"210670","MIRADOR","MA","02/2020","344"
"210670","MIRADOR","MA","03/2020","357"
"210670","MIRADOR","MA","06/2020","365"
"210670","MIRADOR","MA","05/2020","364"
"210670","MIRADOR","MA","01/2020","349"
"210670","MIRADOR","MA","11/2020","354"
"210670","MIRADOR","MA","04/2020","362"
"210670","MIRADOR","MA","07/2020","365"
"210670","MIRADOR","MA","08/2020","366"
"210670","MIRADOR","MA","06/2021","380"
"210670","MIRADOR","MA","07/2021","390"
"210670","MIRADOR","MA","10/2021","384"
"210670","MIRADOR","MA","08/2021","388"
"210670","MIRADOR","MA","11/2021","382"
"210670","MIRADOR","MA","12/2021","382"
"210670","MIRADOR","MA","01/2021","358"
"210670","MIRADOR","MA","03/2021","357"
"210670","MIRADOR","MA","04/2021","366"
"210670","MIRADOR","MA","02/2021","358"
"210670","MIRADOR","MA","05/2021","371"
"210670","MIRADOR","MA","09/2021","384"
"210670","MIRADOR","MA","03/2022","386"
"210670","MIRADOR","MA","08/2022","399"
"210670","MIRADOR","MA","11/2022","406"
"210670","MIRADOR","MA","12/2022","405"
"210670","MIRADOR","MA","01/2022","382"
"210670","MIRADOR","MA","02/2022","384"
"210670","MIRADOR","MA","08/2012","17"
"210670","MIRADOR","MA","04/2022","391"
"210670","MIRADOR","MA","07/2022","396"
"210670","MIRADOR","MA","10/2022","406"
"210670","MIRADOR","MA","05/2022","392"
"210670","MIRADOR","MA","06/2022","394"
"210670","MIRADOR","MA","01/2023","405"
"210670","MIRADOR","MA","02/2023","404"
"210670","MIRADOR","MA","04/2023","407"
"210670","MIRADOR","MA","06/2023","410"
"210670","MIRADOR","MA","05/2023","408"
"210670","MIRADOR","MA","07/2023","409"
"210670","MIRADOR","MA","03/2023","407"
"210670","MIRADOR","MA","09/2023","415"
"210670","MIRADOR","MA","10/2023","418"
"210670","MIRADOR","MA","11/2023","421"
"210670","MIRADOR","MA","12/2023","426"
"210670","MIRADOR","MA","08/2023","413"
"210670","MIRADOR","MA","03/2024","411"
"210670","MIRADOR","MA","06/2024","417"
"210670","MIRADOR","MA","07/2024","409"
"210670","MIRADOR","MA","08/2024","413"
"210670","MIRADOR","MA","09/2024","404"
"210670","MIRADOR","MA","01/2024","414"
"210670","MIRADOR","MA","05/2024","414"
"210670","MIRADOR","MA","10/2024","405"
"210670","MIRADOR","MA","11/2024","413"
"210670","MIRADOR","MA","12/2024","439"
"210670","MIRADOR","MA","02/2024","412"
"210670","MIRADOR","MA","04/2024","413"
"210670","MIRADOR","MA","09/2025","468"
"210670","MIRADOR","MA","12/2025","475"
"210670","MIRADOR","MA","10/2025","475"
"210670","MIRADOR","MA","06/2025","464"
"210670","MIRADOR","MA","11/2025","478"
"210670","MIRADOR","MA","07/2025","465"
"210670","MIRADOR","MA","02/2025","452"
"210670","MIRADOR","MA","01/2025","442"
"210670","MIRADOR","MA","08/2025","469"
"210670","MIRADOR","MA","03/2025","455"
"210675","MIRANDA DO NORTE","MA","03/2025","739"
"210675","MIRANDA DO NORTE","MA","08/2025","776"
"210675","MIRANDA DO NORTE","MA","01/2025","726"
"210675","MIRANDA DO NORTE","MA","02/2025","733"
"210675","MIRANDA DO NORTE","MA","07/2025","778"
"210675","MIRANDA DO NORTE","MA","06/2025","777"
"210675","MIRANDA DO NORTE","MA","11/2025","800"
"210675","MIRANDA DO NORTE","MA","10/2025","793"
"210675","MIRANDA DO NORTE","MA","12/2025","816"
"210675","MIRANDA DO NORTE","MA","09/2025","786"
"210675","MIRANDA DO NORTE","MA","12/2024","729"
"210675","MIRANDA DO NORTE","MA","11/2024","718"
"210675","MIRANDA DO NORTE","MA","10/2024","700"
"210675","MIRANDA DO NORTE","MA","05/2024","682"
"210675","MIRANDA DO NORTE","MA","09/2024","699"
"210675","MIRANDA DO NORTE","MA","08/2024","695"
"210675","MIRANDA DO NORTE","MA","07/2024","698"
"210675","MIRANDA DO NORTE","MA","06/2024","696"
"210675","MIRANDA DO NORTE","MA","04/2024","670"
"210675","MIRANDA DO NORTE","MA","01/2024","651"
"210675","MIRANDA DO NORTE","MA","03/2024","658"
"210675","MIRANDA DO NORTE","MA","02/2024","656"
"210675","MIRANDA DO NORTE","MA","05/2023","660"
"210675","MIRANDA DO NORTE","MA","02/2023","650"
"210675","MIRANDA DO NORTE","MA","03/2023","656"
"210675","MIRANDA DO NORTE","MA","12/2023","658"
"210675","MIRANDA DO NORTE","MA","11/2023","677"
"210675","MIRANDA DO NORTE","MA","10/2023","669"
"210675","MIRANDA DO NORTE","MA","09/2023","662"
"210675","MIRANDA DO NORTE","MA","08/2023","659"
"210675","MIRANDA DO NORTE","MA","07/2023","661"
"210675","MIRANDA DO NORTE","MA","01/2023","645"
"210675","MIRANDA DO NORTE","MA","06/2023","659"
"210675","MIRANDA DO NORTE","MA","04/2023","664"
"210675","MIRANDA DO NORTE","MA","06/2022","613"
"210675","MIRANDA DO NORTE","MA","05/2022","613"
"210675","MIRANDA DO NORTE","MA","10/2022","638"
"210675","MIRANDA DO NORTE","MA","04/2022","593"
"210675","MIRANDA DO NORTE","MA","07/2022","621"
"210675","MIRANDA DO NORTE","MA","09/2022","630"
"210675","MIRANDA DO NORTE","MA","02/2022","573"
"210675","MIRANDA DO NORTE","MA","01/2022","563"
"210675","MIRANDA DO NORTE","MA","12/2022","645"
"210675","MIRANDA DO NORTE","MA","11/2022","642"
"210675","MIRANDA DO NORTE","MA","08/2022","626"
"210675","MIRANDA DO NORTE","MA","03/2022","584"
"210675","MIRANDA DO NORTE","MA","05/2021","526"
"210675","MIRANDA DO NORTE","MA","09/2021","541"
"210675","MIRANDA DO NORTE","MA","02/2021","521"
"210675","MIRANDA DO NORTE","MA","03/2021","524"
"210675","MIRANDA DO NORTE","MA","04/2021","525"
"210675","MIRANDA DO NORTE","MA","01/2021","514"
"210675","MIRANDA DO NORTE","MA","12/2021","561"
"210675","MIRANDA DO NORTE","MA","11/2021","551"
"210675","MIRANDA DO NORTE","MA","08/2021","537"
"210675","MIRANDA DO NORTE","MA","10/2021","542"
"210675","MIRANDA DO NORTE","MA","07/2021","536"
"210675","MIRANDA DO NORTE","MA","06/2021","532"
"210675","MIRANDA DO NORTE","MA","08/2020","514"
"210675","MIRANDA DO NORTE","MA","07/2020","513"
"210675","MIRANDA DO NORTE","MA","04/2020","507"
"210675","MIRANDA DO NORTE","MA","11/2020","513"
"210675","MIRANDA DO NORTE","MA","01/2020","495"
"210675","MIRANDA DO NORTE","MA","06/2020","509"
"210675","MIRANDA DO NORTE","MA","03/2020","503"
"210675","MIRANDA DO NORTE","MA","02/2020","493"
"210675","MIRANDA DO NORTE","MA","12/2020","514"
"210675","MIRANDA DO NORTE","MA","10/2020","520"
"210675","MIRANDA DO NORTE","MA","09/2020","517"
"210675","MIRANDA DO NORTE","MA","05/2020","507"
"210675","MIRANDA DO NORTE","MA","04/2019","412"
"210675","MIRANDA DO NORTE","MA","08/2019","443"
"210675","MIRANDA DO NORTE","MA","07/2019","428"
"210675","MIRANDA DO NORTE","MA","03/2019","399"
"210675","MIRANDA DO NORTE","MA","12/2019","490"
"210675","MIRANDA DO NORTE","MA","02/2019","394"
"210675","MIRANDA DO NORTE","MA","06/2019","417"
"210675","MIRANDA DO NORTE","MA","11/2019","477"
"210675","MIRANDA DO NORTE","MA","10/2019","466"
"210675","MIRANDA DO NORTE","MA","09/2019","455"
"210675","MIRANDA DO NORTE","MA","01/2019","383"
"210675","MIRANDA DO NORTE","MA","05/2019","413"
"210675","MIRANDA DO NORTE","MA","10/2018","312"
"210675","MIRANDA DO NORTE","MA","09/2018","302"
"210675","MIRANDA DO NORTE","MA","06/2018","316"
"210675","MIRANDA DO NORTE","MA","12/2018","378"
"210675","MIRANDA DO NORTE","MA","02/2018","288"
"210675","MIRANDA DO NORTE","MA","08/2018","295"
"210675","MIRANDA DO NORTE","MA","05/2018","312"
"210675","MIRANDA DO NORTE","MA","04/2018","303"
"210675","MIRANDA DO NORTE","MA","01/2018","282"
"210675","MIRANDA DO NORTE","MA","11/2018","348"
"210675","MIRANDA DO NORTE","MA","07/2018","320"
"210675","MIRANDA DO NORTE","MA","03/2018","290"
"210675","MIRANDA DO NORTE","MA","07/2017","269"
"210675","MIRANDA DO NORTE","MA","02/2017","258"
"210675","MIRANDA DO NORTE","MA","12/2017","279"
"210675","MIRANDA DO NORTE","MA","11/2017","268"
"210675","MIRANDA DO NORTE","MA","06/2017","266"
"210675","MIRANDA DO NORTE","MA","10/2017","262"
"210675","MIRANDA DO NORTE","MA","01/2017","257"
"210675","MIRANDA DO NORTE","MA","05/2017","260"
"210675","MIRANDA DO NORTE","MA","03/2017","257"
"210675","MIRANDA DO NORTE","MA","09/2017","257"
"210675","MIRANDA DO NORTE","MA","08/2017","269"
"210675","MIRANDA DO NORTE","MA","04/2017","255"
"210675","MIRANDA DO NORTE","MA","10/2016","263"
"210675","MIRANDA DO NORTE","MA","06/2016","250"
"210675","MIRANDA DO NORTE","MA","05/2016","242"
"210675","MIRANDA DO NORTE","MA","07/2016","252"
"210675","MIRANDA DO NORTE","MA","04/2016","240"
"210675","MIRANDA DO NORTE","MA","09/2016","258"
"210675","MIRANDA DO NORTE","MA","01/2016","231"
"210675","MIRANDA DO NORTE","MA","12/2016","257"
"210675","MIRANDA DO NORTE","MA","03/2016","234"
"210675","MIRANDA DO NORTE","MA","08/2016","255"
"210675","MIRANDA DO NORTE","MA","02/2016","233"
"210675","MIRANDA DO NORTE","MA","11/2016","267"
"210675","MIRANDA DO NORTE","MA","06/2015","215"
"210675","MIRANDA DO NORTE","MA","05/2015","213"
"210675","MIRANDA DO NORTE","MA","10/2015","221"
"210675","MIRANDA DO NORTE","MA","04/2015","213"
"210675","MIRANDA DO NORTE","MA","01/2015","210"
"210675","MIRANDA DO NORTE","MA","03/2015","213"
"210675","MIRANDA DO NORTE","MA","12/2015","232"
"210675","MIRANDA DO NORTE","MA","11/2015","222"
"210675","MIRANDA DO NORTE","MA","09/2015","222"
"210675","MIRANDA DO NORTE","MA","08/2015","217"
"210675","MIRANDA DO NORTE","MA","07/2015","216"
"210675","MIRANDA DO NORTE","MA","02/2015","213"
"210675","MIRANDA DO NORTE","MA","01/2014","202"
"210675","MIRANDA DO NORTE","MA","04/2014","203"
"210675","MIRANDA DO NORTE","MA","05/2014","203"
"210675","MIRANDA DO NORTE","MA","06/2014","207"
"210675","MIRANDA DO NORTE","MA","03/2014","201"
"210675","MIRANDA DO NORTE","MA","02/2014","202"
"210675","MIRANDA DO NORTE","MA","07/2014","206"
"210675","MIRANDA DO NORTE","MA","09/2014","214"
"210675","MIRANDA DO NORTE","MA","12/2014","212"
"210675","MIRANDA DO NORTE","MA","10/2014","215"
"210675","MIRANDA DO NORTE","MA","11/2014","215"
"210675","MIRANDA DO NORTE","MA","01/2013","119"
"210675","MIRANDA DO NORTE","MA","02/2013","119"
"210675","MIRANDA DO NORTE","MA","03/2013","119"
"210675","MIRANDA DO NORTE","MA","04/2013","131"
"210675","MIRANDA DO NORTE","MA","05/2013","136"
"210675","MIRANDA DO NORTE","MA","06/2013","160"
"210675","MIRANDA DO NORTE","MA","07/2013","175"
"210675","MIRANDA DO NORTE","MA","09/2013","188"
"210675","MIRANDA DO NORTE","MA","08/2013","188"
"210675","MIRANDA DO NORTE","MA","12/2013","202"
"210675","MIRANDA DO NORTE","MA","10/2013","190"
"210675","MIRANDA DO NORTE","MA","11/2013","196"
"210675","MIRANDA DO NORTE","MA","12/2012","119"
"210675","MIRANDA DO NORTE","MA","11/2012","115"
"210675","MIRANDA DO NORTE","MA","10/2012","115"
"210675","MIRANDA DO NORTE","MA","09/2012","116"
"210675","MIRANDA DO NORTE","MA","08/2012","114"
"210680","MIRINZAL","MA","11/2019","345"
"210680","MIRINZAL","MA","03/2025","477"
"210680","MIRINZAL","MA","08/2025","517"
"210680","MIRINZAL","MA","01/2025","462"
"210680","MIRINZAL","MA","02/2025","461"
"210680","MIRINZAL","MA","07/2025","517"
"210680","MIRINZAL","MA","06/2025","517"
"210680","MIRINZAL","MA","11/2025","535"
"210680","MIRINZAL","MA","10/2025","525"
"210680","MIRINZAL","MA","12/2025","530"
"210680","MIRINZAL","MA","09/2025","521"
"210680","MIRINZAL","MA","06/2024","439"
"210680","MIRINZAL","MA","01/2024","454"
"210680","MIRINZAL","MA","12/2024","471"
"210680","MIRINZAL","MA","11/2024","450"
"210680","MIRINZAL","MA","10/2024","429"
"210680","MIRINZAL","MA","05/2024","438"
"210680","MIRINZAL","MA","09/2024","422"
"210680","MIRINZAL","MA","08/2024","427"
"210680","MIRINZAL","MA","07/2024","420"
"210680","MIRINZAL","MA","04/2024","457"
"210680","MIRINZAL","MA","03/2024","454"
"210680","MIRINZAL","MA","02/2024","454"
"210680","MIRINZAL","MA","10/2023","453"
"210680","MIRINZAL","MA","12/2023","459"
"210680","MIRINZAL","MA","02/2023","448"
"210680","MIRINZAL","MA","11/2023","460"
"210680","MIRINZAL","MA","09/2023","450"
"210680","MIRINZAL","MA","03/2023","450"
"210680","MIRINZAL","MA","08/2023","451"
"210680","MIRINZAL","MA","07/2023","446"
"210680","MIRINZAL","MA","05/2023","446"
"210680","MIRINZAL","MA","01/2023","446"
"210680","MIRINZAL","MA","06/2023","445"
"210680","MIRINZAL","MA","04/2023","440"
"210680","MIRINZAL","MA","05/2022","424"
"210680","MIRINZAL","MA","10/2022","446"
"210680","MIRINZAL","MA","04/2022","417"
"210680","MIRINZAL","MA","09/2022","437"
"210680","MIRINZAL","MA","02/2022","411"
"210680","MIRINZAL","MA","01/2022","406"
"210680","MIRINZAL","MA","12/2022","443"
"210680","MIRINZAL","MA","11/2022","445"
"210680","MIRINZAL","MA","08/2022","431"
"210680","MIRINZAL","MA","06/2022","430"
"210680","MIRINZAL","MA","03/2022","412"
"210680","MIRINZAL","MA","07/2022","429"
"210680","MIRINZAL","MA","09/2021","394"
"210680","MIRINZAL","MA","05/2021","387"
"210680","MIRINZAL","MA","02/2021","384"
"210680","MIRINZAL","MA","04/2021","383"
"210680","MIRINZAL","MA","03/2021","383"
"210680","MIRINZAL","MA","01/2021","382"
"210680","MIRINZAL","MA","12/2021","406"
"210680","MIRINZAL","MA","11/2021","400"
"210680","MIRINZAL","MA","08/2021","391"
"210680","MIRINZAL","MA","10/2021","393"
"210680","MIRINZAL","MA","07/2021","390"
"210680","MIRINZAL","MA","06/2021","387"
"210680","MIRINZAL","MA","08/2020","378"
"210680","MIRINZAL","MA","07/2020","377"
"210680","MIRINZAL","MA","04/2020","366"
"210680","MIRINZAL","MA","11/2020","378"
"210680","MIRINZAL","MA","01/2020","360"
"210680","MIRINZAL","MA","06/2020","373"
"210680","MIRINZAL","MA","03/2020","366"
"210680","MIRINZAL","MA","02/2020","362"
"210680","MIRINZAL","MA","12/2020","382"
"210680","MIRINZAL","MA","10/2020","379"
"210680","MIRINZAL","MA","09/2020","379"
"210680","MIRINZAL","MA","05/2020","369"
"210680","MIRINZAL","MA","08/2019","332"
"210680","MIRINZAL","MA","07/2019","317"
"210680","MIRINZAL","MA","04/2019","301"
"210680","MIRINZAL","MA","03/2019","298"
"210680","MIRINZAL","MA","12/2019","359"
"210680","MIRINZAL","MA","05/2019","305"
"210680","MIRINZAL","MA","02/2019","296"
"210680","MIRINZAL","MA","06/2019","310"
"210680","MIRINZAL","MA","10/2019","340"
"210680","MIRINZAL","MA","09/2019","335"
"210680","MIRINZAL","MA","01/2019","294"
"210680","MIRINZAL","MA","10/2018","291"
"210680","MIRINZAL","MA","06/2018","288"
"210680","MIRINZAL","MA","05/2018","288"
"210680","MIRINZAL","MA","12/2018","291"
"210680","MIRINZAL","MA","02/2018","278"
"210680","MIRINZAL","MA","09/2018","290"
"210680","MIRINZAL","MA","08/2018","287"
"210680","MIRINZAL","MA","04/2018","286"
"210680","MIRINZAL","MA","01/2018","273"
"210680","MIRINZAL","MA","11/2018","294"
"210680","MIRINZAL","MA","07/2018","292"
"210680","MIRINZAL","MA","03/2018","280"
"210680","MIRINZAL","MA","12/2017","271"
"210680","MIRINZAL","MA","07/2017","199"
"210680","MIRINZAL","MA","03/2017","165"
"210680","MIRINZAL","MA","02/2017","163"
"210680","MIRINZAL","MA","11/2017","266"
"210680","MIRINZAL","MA","10/2017","255"
"210680","MIRINZAL","MA","06/2017","180"
"210680","MIRINZAL","MA","01/2017","160"
"210680","MIRINZAL","MA","05/2017","176"
"210680","MIRINZAL","MA","09/2017","247"
"210680","MIRINZAL","MA","08/2017","251"
"210680","MIRINZAL","MA","04/2017","173"
"210680","MIRINZAL","MA","10/2016","168"
"210680","MIRINZAL","MA","12/2016","160"
"210680","MIRINZAL","MA","06/2016","168"
"210680","MIRINZAL","MA","09/2016","168"
"210680","MIRINZAL","MA","07/2016","167"
"210680","MIRINZAL","MA","04/2016","169"
"210680","MIRINZAL","MA","05/2016","167"
"210680","MIRINZAL","MA","01/2016","175"
"210680","MIRINZAL","MA","03/2016","173"
"210680","MIRINZAL","MA","08/2016","170"
"210680","MIRINZAL","MA","02/2016","176"
"210680","MIRINZAL","MA","11/2016","167"
"210680","MIRINZAL","MA","08/2015","171"
"210680","MIRINZAL","MA","04/2015","167"
"210680","MIRINZAL","MA","03/2015","166"
"210680","MIRINZAL","MA","06/2015","172"
"210680","MIRINZAL","MA","05/2015","168"
"210680","MIRINZAL","MA","10/2015","175"
"210680","MIRINZAL","MA","01/2015","163"
"210680","MIRINZAL","MA","02/2015","166"
"210680","MIRINZAL","MA","12/2015","176"
"210680","MIRINZAL","MA","09/2015","177"
"210680","MIRINZAL","MA","07/2015","172"
"210680","MIRINZAL","MA","11/2015","177"
"210680","MIRINZAL","MA","01/2014","128"
"210680","MIRINZAL","MA","04/2014","137"
"210680","MIRINZAL","MA","05/2014","140"
"210680","MIRINZAL","MA","06/2014","147"
"210680","MIRINZAL","MA","03/2014","133"
"210680","MIRINZAL","MA","02/2014","127"
"210680","MIRINZAL","MA","07/2014","150"
"210680","MIRINZAL","MA","09/2014","155"
"210680","MIRINZAL","MA","12/2014","162"
"210680","MIRINZAL","MA","10/2014","155"
