"Código","Unidade Territorial","UF","Referência","Total de famílias em situação de rua inscritas no Cadastro Único"
"210300","CAXIAS","MA","05/2013","0"
"210300","CAXIAS","MA","04/2013","0"
"210300","CAXIAS","MA","03/2013","0"
"210300","CAXIAS","MA","02/2013","0"
"210300","CAXIAS","MA","01/2013","0"
"210300","CAXIAS","MA","11/2014","7"
"210300","CAXIAS","MA","10/2014","7"
"210300","CAXIAS","MA","12/2014","7"
"210300","CAXIAS","MA","09/2014","7"
"210300","CAXIAS","MA","08/2014","6"
"210300","CAXIAS","MA","07/2014","6"
"210300","CAXIAS","MA","02/2014","5"
"210300","CAXIAS","MA","03/2014","5"
"210300","CAXIAS","MA","06/2014","6"
"210300","CAXIAS","MA","05/2014","6"
"210300","CAXIAS","MA","04/2014","5"
"210300","CAXIAS","MA","01/2014","4"
"210300","CAXIAS","MA","11/2015","7"
"210300","CAXIAS","MA","07/2015","7"
"210300","CAXIAS","MA","03/2015","6"
"210300","CAXIAS","MA","08/2015","7"
"210300","CAXIAS","MA","09/2015","7"
"210300","CAXIAS","MA","12/2015","7"
"210300","CAXIAS","MA","02/2015","6"
"210300","CAXIAS","MA","10/2015","7"
"210300","CAXIAS","MA","05/2015","7"
"210300","CAXIAS","MA","06/2015","7"
"210300","CAXIAS","MA","01/2015","7"
"210300","CAXIAS","MA","04/2015","7"
"210300","CAXIAS","MA","07/2016","10"
"210300","CAXIAS","MA","11/2016","16"
"210300","CAXIAS","MA","02/2016","7"
"210300","CAXIAS","MA","08/2016","13"
"210300","CAXIAS","MA","03/2016","7"
"210300","CAXIAS","MA","12/2016","16"
"210300","CAXIAS","MA","01/2016","7"
"210300","CAXIAS","MA","09/2016","13"
"210300","CAXIAS","MA","04/2016","7"
"210300","CAXIAS","MA","05/2016","7"
"210300","CAXIAS","MA","06/2016","10"
"210300","CAXIAS","MA","10/2016","15"
"210300","CAXIAS","MA","04/2017","21"
"210300","CAXIAS","MA","08/2017","28"
"210300","CAXIAS","MA","03/2017","20"
"210300","CAXIAS","MA","09/2017","28"
"210300","CAXIAS","MA","05/2017","24"
"210300","CAXIAS","MA","01/2017","16"
"210300","CAXIAS","MA","10/2017","31"
"210300","CAXIAS","MA","07/2017","26"
"210300","CAXIAS","MA","02/2017","20"
"210300","CAXIAS","MA","06/2017","23"
"210300","CAXIAS","MA","11/2017","34"
"210300","CAXIAS","MA","12/2017","35"
"210300","CAXIAS","MA","07/2018","42"
"210300","CAXIAS","MA","11/2018","52"
"210300","CAXIAS","MA","04/2018","39"
"210300","CAXIAS","MA","08/2018","43"
"210300","CAXIAS","MA","12/2018","51"
"210300","CAXIAS","MA","01/2018","37"
"210300","CAXIAS","MA","05/2018","39"
"210300","CAXIAS","MA","02/2018","39"
"210300","CAXIAS","MA","06/2018","38"
"210300","CAXIAS","MA","03/2018","39"
"210300","CAXIAS","MA","09/2018","44"
"210300","CAXIAS","MA","10/2018","48"
"210300","CAXIAS","MA","12/2019","56"
"210300","CAXIAS","MA","01/2019","52"
"210300","CAXIAS","MA","09/2019","55"
"210300","CAXIAS","MA","10/2019","53"
"210300","CAXIAS","MA","07/2019","54"
"210300","CAXIAS","MA","11/2019","53"
"210300","CAXIAS","MA","06/2019","54"
"210300","CAXIAS","MA","05/2019","53"
"210300","CAXIAS","MA","03/2019","54"
"210300","CAXIAS","MA","04/2019","53"
"210300","CAXIAS","MA","02/2019","53"
"210300","CAXIAS","MA","08/2019","55"
"210300","CAXIAS","MA","04/2020","58"
"210300","CAXIAS","MA","05/2020","58"
"210300","CAXIAS","MA","09/2020","57"
"210300","CAXIAS","MA","10/2020","56"
"210300","CAXIAS","MA","02/2020","58"
"210300","CAXIAS","MA","12/2020","52"
"210300","CAXIAS","MA","01/2020","59"
"210300","CAXIAS","MA","06/2020","58"
"210300","CAXIAS","MA","11/2020","52"
"210300","CAXIAS","MA","07/2020","57"
"210300","CAXIAS","MA","03/2020","58"
"210300","CAXIAS","MA","08/2020","57"
"210300","CAXIAS","MA","06/2021","47"
"210300","CAXIAS","MA","07/2021","47"
"210300","CAXIAS","MA","08/2021","48"
"210300","CAXIAS","MA","11/2021","52"
"210300","CAXIAS","MA","09/2021","50"
"210300","CAXIAS","MA","12/2021","52"
"210300","CAXIAS","MA","01/2021","53"
"210300","CAXIAS","MA","03/2021","55"
"210300","CAXIAS","MA","04/2021","56"
"210300","CAXIAS","MA","02/2021","55"
"210300","CAXIAS","MA","05/2021","48"
"210300","CAXIAS","MA","10/2021","52"
"210300","CAXIAS","MA","04/2022","55"
"210300","CAXIAS","MA","07/2022","60"
"210300","CAXIAS","MA","03/2022","53"
"210300","CAXIAS","MA","08/2022","53"
"210300","CAXIAS","MA","06/2022","59"
"210300","CAXIAS","MA","11/2022","53"
"210300","CAXIAS","MA","12/2022","57"
"210300","CAXIAS","MA","10/2022","51"
"210300","CAXIAS","MA","01/2022","52"
"210300","CAXIAS","MA","09/2022","53"
"210300","CAXIAS","MA","05/2022","58"
"210300","CAXIAS","MA","02/2022","51"
"210300","CAXIAS","MA","01/2023","61"
"210300","CAXIAS","MA","06/2023","58"
"210300","CAXIAS","MA","05/2023","56"
"210300","CAXIAS","MA","07/2023","59"
"210300","CAXIAS","MA","08/2023","63"
"210300","CAXIAS","MA","04/2023","55"
"210300","CAXIAS","MA","09/2023","63"
"210300","CAXIAS","MA","10/2023","64"
"210300","CAXIAS","MA","02/2023","60"
"210300","CAXIAS","MA","12/2023","62"
"210300","CAXIAS","MA","03/2023","62"
"210300","CAXIAS","MA","11/2023","62"
"210300","CAXIAS","MA","02/2024","63"
"210300","CAXIAS","MA","03/2024","62"
"210300","CAXIAS","MA","07/2024","64"
"210300","CAXIAS","MA","08/2024","69"
"210300","CAXIAS","MA","04/2024","63"
"210300","CAXIAS","MA","09/2024","68"
"210300","CAXIAS","MA","01/2024","64"
"210300","CAXIAS","MA","05/2024","62"
"210300","CAXIAS","MA","10/2024","71"
"210300","CAXIAS","MA","11/2024","74"
"210300","CAXIAS","MA","12/2024","73"
"210300","CAXIAS","MA","06/2024","65"
"210300","CAXIAS","MA","05/2025","71"
"210300","CAXIAS","MA","12/2025","81"
"210300","CAXIAS","MA","10/2025","77"
"210300","CAXIAS","MA","11/2025","81"
"210300","CAXIAS","MA","06/2025","70"
"210300","CAXIAS","MA","07/2025","68"
"210300","CAXIAS","MA","02/2025","70"
"210300","CAXIAS","MA","09/2025","74"
"210300","CAXIAS","MA","01/2025","73"
"210300","CAXIAS","MA","08/2025","72"
"210300","CAXIAS","MA","03/2025","69"
"210300","CAXIAS","MA","09/2012","0"
"210300","CAXIAS","MA","11/2012","0"
"210300","CAXIAS","MA","08/2012","0"
"210310","CEDRAL","MA","11/2019","1"
"210310","CEDRAL","MA","08/2025","2"
"210310","CEDRAL","MA","01/2025","2"
"210310","CEDRAL","MA","02/2025","2"
"210310","CEDRAL","MA","07/2025","2"
"210310","CEDRAL","MA","12/2025","2"
"210310","CEDRAL","MA","11/2025","2"
"210310","CEDRAL","MA","06/2025","2"
"210310","CEDRAL","MA","10/2025","2"
"210310","CEDRAL","MA","09/2025","2"
"210310","CEDRAL","MA","05/2025","2"
"210310","CEDRAL","MA","06/2024","0"
"210310","CEDRAL","MA","05/2024","0"
"210310","CEDRAL","MA","01/2024","0"
"210310","CEDRAL","MA","12/2024","2"
"210310","CEDRAL","MA","11/2024","2"
"210310","CEDRAL","MA","10/2024","2"
"210310","CEDRAL","MA","09/2024","2"
"210310","CEDRAL","MA","08/2024","3"
"210310","CEDRAL","MA","07/2024","3"
"210310","CEDRAL","MA","04/2024","0"
"210310","CEDRAL","MA","03/2024","0"
"210310","CEDRAL","MA","02/2024","0"
"210310","CEDRAL","MA","06/2023","0"
"210310","CEDRAL","MA","12/2023","0"
"210310","CEDRAL","MA","02/2023","0"
"210310","CEDRAL","MA","11/2023","0"
"210310","CEDRAL","MA","10/2023","0"
"210310","CEDRAL","MA","09/2023","0"
"210310","CEDRAL","MA","04/2023","0"
"210310","CEDRAL","MA","08/2023","0"
"210310","CEDRAL","MA","07/2023","0"
"210310","CEDRAL","MA","05/2023","0"
"210310","CEDRAL","MA","03/2023","0"
"210310","CEDRAL","MA","01/2023","0"
"210310","CEDRAL","MA","06/2022","0"
"210310","CEDRAL","MA","05/2022","0"
"210310","CEDRAL","MA","10/2022","0"
"210310","CEDRAL","MA","04/2022","0"
"210310","CEDRAL","MA","09/2022","0"
"210310","CEDRAL","MA","02/2022","0"
"210310","CEDRAL","MA","01/2022","0"
"210310","CEDRAL","MA","12/2022","0"
"210310","CEDRAL","MA","11/2022","0"
"210310","CEDRAL","MA","08/2022","0"
"210310","CEDRAL","MA","03/2022","0"
"210310","CEDRAL","MA","07/2022","0"
"210310","CEDRAL","MA","09/2021","0"
"210310","CEDRAL","MA","05/2021","0"
"210310","CEDRAL","MA","02/2021","1"
"210310","CEDRAL","MA","04/2021","1"
"210310","CEDRAL","MA","03/2021","1"
"210310","CEDRAL","MA","01/2021","1"
"210310","CEDRAL","MA","12/2021","0"
"210310","CEDRAL","MA","11/2021","0"
"210310","CEDRAL","MA","10/2021","0"
"210310","CEDRAL","MA","08/2021","0"
"210310","CEDRAL","MA","07/2021","0"
"210310","CEDRAL","MA","06/2021","0"
"210310","CEDRAL","MA","07/2020","1"
"210310","CEDRAL","MA","01/2020","1"
"210310","CEDRAL","MA","04/2020","1"
"210310","CEDRAL","MA","11/2020","1"
"210310","CEDRAL","MA","06/2020","1"
"210310","CEDRAL","MA","03/2020","1"
"210310","CEDRAL","MA","02/2020","1"
"210310","CEDRAL","MA","12/2020","1"
"210310","CEDRAL","MA","10/2020","1"
"210310","CEDRAL","MA","08/2020","1"
"210310","CEDRAL","MA","09/2020","1"
"210310","CEDRAL","MA","05/2020","1"
"210310","CEDRAL","MA","08/2019","1"
"210310","CEDRAL","MA","02/2019","1"
"210310","CEDRAL","MA","07/2019","1"
"210310","CEDRAL","MA","04/2019","1"
"210310","CEDRAL","MA","03/2019","1"
"210310","CEDRAL","MA","12/2019","1"
"210310","CEDRAL","MA","06/2019","1"
"210310","CEDRAL","MA","09/2019","1"
"210310","CEDRAL","MA","10/2019","1"
"210310","CEDRAL","MA","01/2019","1"
"210310","CEDRAL","MA","05/2019","1"
"210310","CEDRAL","MA","10/2018","1"
"210310","CEDRAL","MA","06/2018","1"
"210310","CEDRAL","MA","02/2018","1"
"210310","CEDRAL","MA","05/2018","1"
"210310","CEDRAL","MA","09/2018","1"
"210310","CEDRAL","MA","08/2018","1"
"210310","CEDRAL","MA","04/2018","1"
"210310","CEDRAL","MA","01/2018","1"
"210310","CEDRAL","MA","11/2018","1"
"210310","CEDRAL","MA","07/2018","1"
"210310","CEDRAL","MA","03/2018","1"
"210310","CEDRAL","MA","12/2018","1"
"210310","CEDRAL","MA","11/2017","1"
"210310","CEDRAL","MA","07/2017","1"
"210310","CEDRAL","MA","02/2017","1"
"210310","CEDRAL","MA","12/2017","1"
"210310","CEDRAL","MA","08/2017","1"
"210310","CEDRAL","MA","10/2017","1"
"210310","CEDRAL","MA","06/2017","1"
"210310","CEDRAL","MA","05/2017","1"
"210310","CEDRAL","MA","03/2017","1"
"210310","CEDRAL","MA","01/2017","1"
"210310","CEDRAL","MA","09/2017","1"
"210310","CEDRAL","MA","04/2017","1"
"210310","CEDRAL","MA","02/2016","0"
"210310","CEDRAL","MA","06/2016","1"
"210310","CEDRAL","MA","10/2016","1"
"210310","CEDRAL","MA","09/2016","1"
"210310","CEDRAL","MA","05/2016","1"
"210310","CEDRAL","MA","04/2016","1"
"210310","CEDRAL","MA","01/2016","0"
"210310","CEDRAL","MA","12/2016","1"
"210310","CEDRAL","MA","03/2016","0"
"210310","CEDRAL","MA","08/2016","1"
"210310","CEDRAL","MA","11/2016","1"
"210310","CEDRAL","MA","07/2016","1"
"210310","CEDRAL","MA","06/2015","0"
"210310","CEDRAL","MA","05/2015","0"
"210310","CEDRAL","MA","08/2015","0"
"210310","CEDRAL","MA","12/2015","0"
"210310","CEDRAL","MA","04/2015","0"
"210310","CEDRAL","MA","01/2015","0"
"210310","CEDRAL","MA","10/2015","0"
"210310","CEDRAL","MA","03/2015","0"
"210310","CEDRAL","MA","09/2015","0"
"210310","CEDRAL","MA","07/2015","0"
"210310","CEDRAL","MA","02/2015","0"
"210310","CEDRAL","MA","11/2015","0"
"210310","CEDRAL","MA","01/2014","0"
"210310","CEDRAL","MA","04/2014","0"
"210310","CEDRAL","MA","05/2014","0"
"210310","CEDRAL","MA","06/2014","0"
"210310","CEDRAL","MA","03/2014","0"
"210310","CEDRAL","MA","02/2014","0"
"210310","CEDRAL","MA","07/2014","0"
"210310","CEDRAL","MA","08/2014","0"
"210310","CEDRAL","MA","09/2014","0"
"210310","CEDRAL","MA","12/2014","0"
"210310","CEDRAL","MA","10/2014","0"
"210310","CEDRAL","MA","11/2014","0"
"210310","CEDRAL","MA","01/2013","0"
"210310","CEDRAL","MA","02/2013","0"
"210310","CEDRAL","MA","03/2013","0"
"210310","CEDRAL","MA","04/2013","0"
"210310","CEDRAL","MA","05/2013","0"
"210310","CEDRAL","MA","06/2013","0"
"210310","CEDRAL","MA","07/2013","0"
"210310","CEDRAL","MA","09/2013","0"
"210310","CEDRAL","MA","08/2013","0"
"210310","CEDRAL","MA","12/2013","0"
"210310","CEDRAL","MA","10/2013","0"
"210310","CEDRAL","MA","11/2013","0"
"210310","CEDRAL","MA","12/2012","0"
"210310","CEDRAL","MA","11/2012","0"
"210310","CEDRAL","MA","10/2012","0"
"210310","CEDRAL","MA","09/2012","0"
"210310","CEDRAL","MA","08/2012","0"
"210310","CEDRAL","MA","03/2025","2"
"210312","CENTRAL DO MARANHÃO","MA","11/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2025","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2024","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","03/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","12/2023","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","11/2023","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","09/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","08/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","07/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","01/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","06/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","04/2023","1"
"210312","CENTRAL DO MARANHÃO","MA","06/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","05/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","10/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","09/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","07/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","04/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","02/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","01/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","12/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","11/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","08/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","03/2022","1"
"210312","CENTRAL DO MARANHÃO","MA","10/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","09/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","05/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","02/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","04/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","03/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","01/2021","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","11/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","06/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","08/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","07/2021","1"
"210312","CENTRAL DO MARANHÃO","MA","08/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2020","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2019","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2018","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2017","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2016","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2015","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2014","0"
"210312","CENTRAL DO MARANHÃO","MA","01/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","02/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","03/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","04/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","05/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","06/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","07/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2013","0"
"210312","CENTRAL DO MARANHÃO","MA","12/2012","0"
"210312","CENTRAL DO MARANHÃO","MA","11/2012","0"
"210312","CENTRAL DO MARANHÃO","MA","10/2012","0"
"210312","CENTRAL DO MARANHÃO","MA","09/2012","0"
"210312","CENTRAL DO MARANHÃO","MA","08/2012","0"
"210315","CENTRO DO GUILHERME","MA","03/2025","0"
"210315","CENTRO DO GUILHERME","MA","08/2012","0"
"210315","CENTRO DO GUILHERME","MA","10/2012","0"
"210315","CENTRO DO GUILHERME","MA","12/2012","0"
"210315","CENTRO DO GUILHERME","MA","11/2013","0"
"210315","CENTRO DO GUILHERME","MA","10/2013","0"
"210315","CENTRO DO GUILHERME","MA","12/2013","0"
"210315","CENTRO DO GUILHERME","MA","08/2013","0"
"210315","CENTRO DO GUILHERME","MA","09/2013","0"
"210315","CENTRO DO GUILHERME","MA","07/2013","0"
"210315","CENTRO DO GUILHERME","MA","06/2013","0"
"210315","CENTRO DO GUILHERME","MA","05/2013","0"
"210315","CENTRO DO GUILHERME","MA","04/2013","0"
"210315","CENTRO DO GUILHERME","MA","03/2013","0"
"210315","CENTRO DO GUILHERME","MA","02/2013","0"
"210315","CENTRO DO GUILHERME","MA","01/2013","0"
"210315","CENTRO DO GUILHERME","MA","11/2014","0"
"210315","CENTRO DO GUILHERME","MA","10/2014","0"
"210315","CENTRO DO GUILHERME","MA","12/2014","0"
"210315","CENTRO DO GUILHERME","MA","09/2014","0"
"210315","CENTRO DO GUILHERME","MA","08/2014","0"
"210315","CENTRO DO GUILHERME","MA","07/2014","0"
"210315","CENTRO DO GUILHERME","MA","02/2014","0"
"210315","CENTRO DO GUILHERME","MA","03/2014","0"
"210315","CENTRO DO GUILHERME","MA","06/2014","0"
"210315","CENTRO DO GUILHERME","MA","05/2014","0"
"210315","CENTRO DO GUILHERME","MA","04/2014","0"
"210315","CENTRO DO GUILHERME","MA","01/2014","0"
"210315","CENTRO DO GUILHERME","MA","09/2015","0"
